Ontology,Classes,Individuals,Axioms,Logical Axioms,TBox,ABox,RBox,Data Properties,Object Properties,Annotation Properties,Profiles,Unnamed: 12,Factpp_Loading,HermiT_Loading,JFact_Loading,Konclude_Loading,Openllet_Loading,Pellet_Loading
ore_ont_9037.owl,2994,1152,10221,6695,4130,2183,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0488,0.1689,0.0579,0.2622,0.1123,
ore_ont_15544.owl,2994,1152,10221,6695,4130,2183,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0474,0.169,0.0571,0.2707,0.1229,
ore_ont_4263.owl,2994,1152,10221,6695,4130,2183,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0503,0.1667,0.0592,0.2626,0.118,
ore_ont_1790.owl,2994,1152,10221,6695,4130,2183,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0629,0.177,0.0634,0.2721,0.1278,
ore_ont_6469.owl,3008,1135,10215,6678,4144,2159,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0553,0.1697,0.0535999999999999,0.2667,0.119,
ore_ont_7775.owl,1398,1483,6688,5257,2892,2328,37,1,32,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0329,0.159,0.0397,0.2134,0.0892999999999999,0.0729
ore_ont_16120.owl,2995,1152,10230,6703,4130,2191,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0463,0.1796,0.0558,0.2632,0.1159999999999999,
ore_ont_5448.owl,3014,1140,10232,6687,4147,2165,375,32,500,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0499,0.1713,0.0589,0.2592,0.1221,
ore_ont_16617.owl,3007,1152,10250,6711,4146,2183,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0491,0.1685,0.058,0.2668999999999999,0.12,
ore_ont_12474.owl,3006,1152,10245,6707,4150,2175,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0522,0.1832,0.0552,0.2731,0.1164,
ore_ont_8431.owl,3010,1152,10253,6711,4147,2182,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0499,0.172,0.0486,0.2638,0.1232999999999999,
ore_ont_11636.owl,3535,1226,10567,6696,4840,1669,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0526,0.1847,0.0619,0.2491,0.1158,0.1001
ore_ont_8999.owl,3010,1152,10257,6715,4150,2183,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0576,0.1767,0.0573,0.2646,0.1169999999999999,
ore_ont_13700.owl,2554,1884,7219,4625,2687,1895,43,7,33,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0549,0.1321999999999999,0.0554,0.2651,0.135,0.0919
ore_ont_13851.owl,3535,1226,10569,6698,4841,1670,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0575,0.1892,0.0518,0.254,0.114,0.1012
ore_ont_14919.owl,3008,1165,10247,6710,4141,2194,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0469,0.1738,0.0594,0.2657,0.1240999999999999,
ore_ont_7320.owl,3531,1226,10567,6701,4839,1675,187,28,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0514,0.1794,0.0542,0.2443,0.126,0.1233
ore_ont_8668.owl,3535,1226,10575,6704,4842,1675,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0515,0.1857,0.0529,0.2561,0.1108,0.1088
ore_ont_3214.owl,3535,1226,10575,6704,4842,1675,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0489,0.1858,0.0586,0.2494,0.1142,0.1028
ore_ont_6266.owl,3020,1152,10279,6724,4159,2183,382,32,504,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0552,0.1771,0.0556,0.2618,0.115,
ore_ont_11696.owl,3535,1226,10576,6705,4842,1676,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0432,0.1674999999999999,0.0532,0.2452,0.1257,0.11
ore_ont_16017.owl,3535,1226,10579,6708,4842,1679,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0472,0.1792,0.0608,0.2595,0.1281,
ore_ont_7102.owl,3007,1156,10235,6695,4138,2182,375,32,502,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0506,0.178,0.0591,0.263,0.1267,
ore_ont_14183.owl,3539,1226,10585,6709,4847,1675,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0557,0.1702,0.0545999999999999,0.2522,0.1145,0.1006
ore_ont_6847.owl,3534,1226,10578,6708,4840,1681,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0541,0.1697,0.0505,0.2542,0.1148,0.0984
ore_ont_14766.owl,3535,1226,10579,6708,4840,1681,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0503,0.1742,0.057,0.2495,0.1146,0.1344
ore_ont_4958.owl,3535,1226,10579,6708,4840,1681,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.056,0.1707,0.0561,0.2512,0.1129,0.1108
ore_ont_4429.owl,3005,1178,10273,6736,4144,2210,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0465,0.1888999999999999,0.0619,0.261,0.1206,
ore_ont_10058.owl,3535,1226,10583,6713,4840,1686,187,29,307,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0506,0.1842,0.0609,0.2523,0.118,0.1208
ore_ont_3584.owl,2998,1164,10277,6747,4135,2230,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0455,0.1804,0.0618,0.2682,0.122,
ore_ont_14896.owl,3535,1226,10585,6714,4841,1686,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0443,0.1799,0.0583,0.249,0.1236,0.1075
ore_ont_4210.owl,3535,1226,10585,6714,4841,1686,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0438,0.1856,0.0669,0.2614,0.1157,0.1106
ore_ont_4188.owl,3535,1226,10585,6714,4841,1686,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0455,0.1792,0.0571,0.2504,0.1129,0.1028
ore_ont_6729.owl,3535,1226,10585,6714,4841,1686,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.052,0.1882,0.058,0.2541,0.1179,0.1067
ore_ont_3795.owl,3535,1226,10585,6714,4841,1686,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0472,0.1714999999999999,0.0636,0.2541,0.1195,0.1124
ore_ont_3357.owl,3535,1226,10585,6714,4841,1686,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.044,0.1688,0.056,0.2532,0.1214,0.1128
ore_ont_4770.owl,3535,1226,10585,6714,4841,1686,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0438,0.1856,0.0622,0.2588,0.1148,0.1067
ore_ont_7084.owl,3043,1135,10286,6713,4190,2148,375,33,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0535,0.1805,0.0558,0.2645,0.1299,
ore_ont_10594.owl,3539,1226,10592,6716,4847,1682,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0441,0.1709,0.0569,0.2545,0.1222,0.1058
ore_ont_11289.owl,3539,1226,10595,6719,4847,1685,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0519,0.1648,0.0649,0.2534,0.1158,
ore_ont_11948.owl,3539,1226,10595,6719,4847,1685,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0511,0.1769,0.0601,0.2453,0.1194,
ore_ont_4834.owl,3535,1226,10589,6717,4841,1689,187,30,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0523,0.1761,0.0639,0.2574,0.1221,
ore_ont_8719.owl,2998,1176,10274,6744,4137,2225,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0513999999999999,0.1942,0.0556,0.2663,0.1164,
ore_ont_11564.owl,3039,1135,10292,6724,4190,2159,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0532,0.1782,0.0538999999999999,0.2534,0.1286,
ore_ont_1091.owl,3547,1226,10600,6718,4856,1675,187,28,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0485,0.1795999999999999,0.0613,0.2573,0.1237,0.1019
ore_ont_3500.owl,3539,1226,10600,6723,4847,1689,187,30,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0444,0.1777,0.0584999999999999,0.2512,0.1181,
ore_ont_14878.owl,3562,1226,10621,6723,4873,1663,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0462,0.1835,0.06,0.2512,0.1122,0.1131
ore_ont_5943.owl,3539,1226,10603,6727,4846,1694,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0478,0.1739,0.0578,0.256,0.1155,0.1122
ore_ont_4092.owl,3535,1226,10597,6726,4840,1699,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0466,0.183,0.053,0.2444,0.1134,0.1094
ore_ont_15355.owl,2147,7568,12571,10397,2805,7568,24,0,28,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0614,0.1628,0.0953,0.2846,0.1612,0.1066
ore_ont_6060.owl,3546,1226,10619,6737,4875,1675,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0629,0.1786,0.0541,0.2493,0.1172,0.1059
ore_ont_2548.owl,2566,1887,7263,4653,2706,1902,45,9,35,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0439,0.1414,0.0545,0.2722,0.1384,0.1087
ore_ont_5298.owl,3555,1226,10630,6739,4866,1686,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.047,0.1837,0.0624,0.2619,0.1153,0.1075
ore_ont_14237.owl,3538,1226,10618,6744,4846,1711,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0508,0.1852,0.0547,0.2655,0.1252,0.1061
ore_ont_13679.owl,3044,1152,10345,6760,4192,2183,385,32,510,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0509,0.1846,0.0569,0.263,0.1232999999999999,
ore_ont_990.owl,3543,1247,10612,6732,4847,1698,187,29,309,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.048,0.1808,0.0569,0.2474,0.1151,0.1073
ore_ont_290.owl,3041,1166,10338,6764,4196,2186,382,33,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0453,0.1744,0.0562,0.2619,0.1119,
ore_ont_7014.owl,3535,1226,10640,6769,4842,1740,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0558,0.1799,0.0674,0.2593,0.1195,
ore_ont_7237.owl,3535,1226,10641,6770,4838,1745,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0538999999999999,0.1809,0.0586,0.2497,0.1281,
ore_ont_770.owl,3535,1226,10641,6770,4838,1745,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0525,0.1732,0.0555,0.2519,0.1244,
ore_ont_7025.owl,3535,1226,10641,6770,4838,1745,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0464,0.1808,0.0586999999999999,0.2521,0.1163,
ore_ont_16822.owl,3535,1226,10644,6773,4840,1746,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.047,0.1854,0.0593,0.2572,0.1218,
ore_ont_7537.owl,3535,1226,10644,6773,4840,1746,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0546,0.1848999999999999,0.0615,0.2618,0.1234,
ore_ont_8417.owl,3576,1226,10665,6754,4881,1686,187,29,307,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0501,0.1719,0.056,0.2536,0.1144,0.1046
ore_ont_1517.owl,3068,1135,10353,6754,4219,2159,376,32,500,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0519,0.1769,0.0607,0.2622,0.1251,
ore_ont_7944.owl,3544,1226,10663,6783,4851,1745,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0449,0.1797,0.0572,0.2515,0.1277,
ore_ont_14906.owl,3568,1226,10664,6760,4887,1686,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0438,0.1853,0.0545,0.2506,0.1273,0.1075
ore_ont_5398.owl,3546,1226,10672,6790,4858,1745,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0514,0.1816,0.066,0.2524,0.1286,
ore_ont_336.owl,3587,1231,10691,6768,4901,1680,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0432,0.1804,0.0651,0.2573,0.1183,0.1132
ore_ont_7079.owl,3571,1226,10709,6802,4880,1735,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0545,0.182,0.0626,0.2606,0.1133,
ore_ont_6504.owl,3528,1226,10668,6803,4842,1774,187,30,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0476,0.1783,0.0644,0.2551,0.1183,0.1177
ore_ont_10173.owl,3021,1173,10391,6838,4165,2297,376,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0473,0.1765,0.0566,0.2643,0.1271,
ore_ont_9534.owl,3052,1177,10383,6801,4206,2220,375,33,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0443,0.175,0.0618,0.2593,0.1226,
ore_ont_2700.owl,3551,1262,10684,6792,4866,1739,187,29,313,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0472,0.1856,0.0697,0.2546,0.117,0.1068
ore_ont_14286.owl,2366,7,14791,12421,4430,7989,2,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0723,0.1371,0.0759,0.3273999999999999,0.0817,0.0795
ore_ont_2213.owl,3016,1190,10420,6869,4165,2321,383,32,504,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0503,0.1754,0.0623,0.2739999999999999,0.124,
ore_ont_3050.owl,2994,1152,10356,6830,4129,2319,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0507,0.1792,0.0601,0.262,0.1192999999999999,
ore_ont_12418.owl,2994,1152,10356,6830,4129,2319,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0447,0.1858,0.0516,0.2749,0.1219,
ore_ont_3905.owl,3736,1266,11004,6764,4349,1947,468,0,505,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0519,0.1729,0.0634,0.239,0.1178,0.109
ore_ont_1340.owl,3718,1289,11014,6786,4323,1977,486,0,511,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0536,0.1676,0.0688,0.2441,0.1257,0.1076
ore_ont_11989.owl,3010,1135,10359,6820,4150,2295,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0516999999999999,0.1722,0.053,0.2794,0.1188,
ore_ont_12468.owl,2997,1135,10377,6851,4130,2346,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0508,0.1664,0.0527,0.2643999999999999,0.1174,
ore_ont_14452.owl,2997,1135,10377,6851,4130,2346,375,32,498,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0544,0.1843,0.0594,0.2697,0.1156,
ore_ont_13674.owl,3005,1152,10388,6851,4150,2319,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0471,0.1708,0.0601,0.2662,0.1278,
ore_ont_6111.owl,3897,0,11200,7180,7025,0,155,25,98,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0389,0.2333,0.0485,0.2017999999999999,0.1713,0.2149
ore_ont_980.owl,3545,1264,10763,6882,4854,1841,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0476,0.1803,0.0645,0.2635,0.1267,
ore_ont_16642.owl,3596,1226,10790,6858,4910,1761,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.054,0.1796,0.0676,0.2606,0.1278999999999999,
ore_ont_15796.owl,2992,1152,10408,6884,4130,2372,382,32,501,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0453,0.1741,0.0641,0.2671,0.1188999999999999,
ore_ont_148.owl,3064,1190,10495,6897,4222,2291,384,32,503,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0455,0.1904,0.0537,0.2698,0.1286,
ore_ont_9896.owl,2393,0,14473,12076,3684,8389,3,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0563,0.13,0.0739,0.3471,0.0794,0.0692
ore_ont_3771.owl,2231,426,5324,3093,2622,471,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0247,0.0996,0.0371,0.1148,0.0735,0.056
ore_ont_8322.owl,3029,1199,10517,6955,4184,2389,382,32,502,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0503,0.1826,0.0562,0.2794999999999999,0.1174,
ore_ont_14767.owl,3539,1226,10781,6905,4845,1873,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0482999999999999,0.1797,0.053,0.2666,0.1171,
ore_ont_891.owl,3539,1226,10783,6907,4845,1875,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0484,0.18,0.0576,0.2669,0.1193,
ore_ont_1970.owl,9987,0,15106,5119,5119,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0745,0.2368,0.0854,0.1735,0.1436,0.1086
ore_ont_15692.owl,3535,1226,10825,6954,4839,1928,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0554,0.1852,0.055,0.2642,0.1224,
ore_ont_10892.owl,3535,1226,10826,6955,4840,1928,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0463,0.1863,0.0572,0.2743,0.1222,
ore_ont_4423.owl,3538,1226,10820,6945,4843,1915,187,30,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0545,0.1819,0.0566,0.2723,0.1167,
ore_ont_1062.owl,3538,1226,10820,6945,4843,1915,187,30,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0459,0.1722,0.064,0.2649,0.1144,
ore_ont_12432.owl,2748,0,8140,4979,4330,0,649,0,413,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0385,0.3121,0.0433,0.2467,0.1027,0.1158
ore_ont_14367.owl,3008,1220,10650,7111,4152,2584,375,32,500,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0483,0.1842,0.0606,0.283,0.1291,
ore_ont_6483.owl,4393,1285,11642,6929,5099,1518,312,0,321,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0543,0.1879,0.0733,0.2302,0.1317,0.1126
ore_ont_12039.owl,3209,1154,10703,6956,4386,2186,384,32,507,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0554,0.2082,0.0504999999999999,0.2796,0.1258,
ore_ont_7569.owl,3554,1226,10857,6966,4864,1915,187,30,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0458,0.1951999999999999,0.0605,0.2735,0.1265,
ore_ont_8688.owl,3003,1237,10679,7142,4152,2608,382,32,503,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0453999999999999,0.2037,0.0609,0.2883,0.137,
ore_ont_10270.owl,3188,1151,10666,6934,4377,2179,378,33,512,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0481,0.1828,0.0553,0.2688,0.1187,
ore_ont_2360.owl,3241,1137,10728,6952,4413,2162,377,32,504,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.049,0.1835,0.0594,0.2695,0.1149,
ore_ont_6892.owl,3227,1137,10721,6958,4419,2162,377,33,504,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0417,0.1956999999999999,0.0594,0.2816,0.1214,
ore_ont_14294.owl,3236,1154,10757,6983,4413,2186,384,32,507,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0521,0.1911,0.0542,0.2809,0.1238,
ore_ont_7015.owl,2356,963,15949,13590,2484,11106,0,0,3,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0647,0.1438,0.0931,0.3544,0.0912,0.0886
ore_ont_13078.owl,1903,2723,11157,9250,3800,5446,4,0,4,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0483,0.1539,0.0586,0.3091,0.1214,0.1001
ore_ont_7188.owl,1903,2723,11157,9250,3800,5446,4,0,4,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0471,0.1623,0.062,0.3059,0.1227,0.0969
ore_ont_6535.owl,3263,1137,10777,6977,4458,2140,379,32,506,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0443,0.1925,0.0596,0.2744,0.1352,
ore_ont_6443.owl,4399,1303,11712,6991,5107,1572,312,0,323,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.044,0.19,0.0679,0.2376,0.1333,0.1032
ore_ont_15013.owl,3304,6104,14851,11547,5442,6104,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0671,0.1959,0.0907,0.3111,0.1482,0.1144
ore_ont_3177.owl,7490,0,16418,8927,8926,0,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0613,0.2073,0.0701,0.2139,0.1205,0.116
ore_ont_5792.owl,7490,0,16418,8927,8926,0,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0670999999999999,0.2004,0.0733,0.2133,0.1365,0.1294
ore_ont_12451.owl,3279,23,11290,7787,7456,63,265,8,219,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0504999999999999,0.3741,0.0482,0.2844,0.165,0.191
ore_ont_4587.owl,3544,1261,11085,7205,4853,2165,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.049,0.1866,0.0584,0.2831,0.1242,
ore_ont_9429.owl,2638,89,12862,10143,9838,232,73,6,77,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0519,0.2991,0.0457,0.3112,0.3542,0.4242
ore_ont_14450.owl,3991,1291,11582,7076,4609,1979,488,0,516,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0607,0.1853,0.0708,0.2438,0.1364,0.1082
ore_ont_16303.owl,4220,151,12996,8622,8248,185,189,0,157,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0535,0.1783,0.0616,0.2707,0.1468,0.1292
ore_ont_13336.owl,3731,1543,11471,7226,4338,2402,486,0,515,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0447,0.1855,0.0676,0.2544,0.1241999999999999,0.0977
ore_ont_12152.owl,3724,1290,11424,7173,4772,1934,467,0,529,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0451,0.1762,0.064,0.2813,0.1231,0.1044
ore_ont_330.owl,1590,15,16167,14570,2625,11941,4,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0749,0.1334,0.0843,0.3959,0.0658,0.0718
ore_ont_3241.owl,1590,15,16167,14570,2625,11941,4,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0731,0.1305,0.0988,0.3868,0.0644,0.0743
ore_ont_10481.owl,3731,1290,11444,7186,4785,1934,467,0,529,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0662,0.1752,0.0653,0.2714,0.1272,0.0976
ore_ont_15224.owl,3897,0,10859,6951,6951,0,0,0,13,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.051,0.1666,0.0491,0.181,0.1038999999999999,0.0797
ore_ont_1555.owl,3555,3628,14372,10793,3589,7204,0,9,15,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0669,0.1761,0.0794,0.3133,0.1815,0.1169
ore_ont_16759.owl,3732,1267,11621,7368,4776,2139,453,0,523,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0613,0.1752999999999999,0.0657,0.2874,0.1268,0.1127
ore_ont_16124.owl,3729,1272,11627,7378,4772,2153,453,0,522,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0517,0.1738,0.0642,0.2797,0.1241,0.1052
ore_ont_260.owl,3729,1268,11627,7378,4772,2153,453,0,522,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0628,0.1763,0.0598,0.2799,0.1323,0.1055
ore_ont_6452.owl,3729,1272,11636,7387,4773,2161,453,0,522,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0504,0.1785,0.0655,0.2804,0.1212,0.0934
ore_ont_10242.owl,3724,1290,11673,7422,4770,2185,467,0,529,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0569,0.1878999999999999,0.0563,0.2824,0.1291,0.1085
ore_ont_1469.owl,3723,1290,11673,7424,4772,2185,467,0,528,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0532,0.1808,0.0675,0.2918,0.1243,0.1042
ore_ont_11124.owl,2375,7,15622,13212,5112,8085,15,0,35,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0629,0.2053,0.0757,0.3651,0.0892,0.0954
ore_ont_1533.owl,3724,1290,11677,7426,4774,2185,467,0,529,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0513,0.174,0.0662,0.2764,0.1257,0.098
ore_ont_13621.owl,3724,1290,11677,7426,4774,2185,467,0,529,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0501,0.1753,0.055,0.2879,0.1252,0.099
ore_ont_14194.owl,3724,1290,11677,7426,4774,2185,467,0,529,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0653,0.177,0.0621,0.2888,0.1196,0.095
ore_ont_14551.owl,2757,250,13354,10502,10046,374,82,7,90,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0626,0.31,0.0479,0.3271,0.372,0.4456
ore_ont_12043.owl,3740,1286,11710,7442,4797,2177,468,0,530,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0573,0.1701,0.0635,0.2876,0.1216,0.1156
ore_ont_12219.owl,3743,1292,11716,7446,4792,2187,467,0,529,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0557999999999999,0.185,0.066,0.281,0.1246,0.0976
ore_ont_7479.owl,3759,1285,11736,7456,4815,2188,453,0,523,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0499,0.173,0.0628,0.2867,0.1313,0.0913
ore_ont_13178.owl,3775,1295,11799,7496,4839,2190,467,0,530,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0533,0.1852,0.0683,0.2881,0.1258,0.0966
ore_ont_11131.owl,3047,5596,13488,10435,4836,5596,3,0,6,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0697,0.1888,0.0875,0.3039,0.1513,0.1215
ore_ont_4182.owl,1819,6255,12063,10213,2614,7579,20,0,32,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0662,0.1775,0.0876,0.3232,0.1383,0.1077
ore_ont_11305.owl,3661,346,9590,5793,5216,425,152,9,128,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0449,0.3596,0.0579,0.2554,0.1606,
