Ontology,Classes,Individuals,Axioms,Logical Axioms,TBox,ABox,RBox,Data Properties,Object Properties,Annotation Properties,Profiles,Unnamed: 12,Factpp_Realization,HermiT_Realization,JFact_Realization,Konclude_Realization,Openllet_Realization,Pellet_Realization,KoncludeCLI_Realization,Factpp_Loading,HermiT_Loading,JFact_Loading,Konclude_Loading,Openllet_Loading,Pellet_Loading,Factpp_Realization_LoadingAdded,HermiT_Realization_LoadingAdded,JFact_Realization_LoadingAdded,Konclude_Realization_LoadingAdded,Openllet_Realization_LoadingAdded,Pellet_Realization_LoadingAdded,KoncludeCLI_Realization_LoadingAdded
ore_ont_237.owl,87,171,987,869,115,733,12,6,28,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,0.0295,,,0.0095,0.0999,0.0377,0.039,,,,,,,0.0295
ore_ont_5206.owl,85,171,989,871,112,733,12,6,30,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,0.0286,,,0.0093,0.1019,0.0351,0.0312,,,,,,,0.0286
ore_ont_13880.owl,88,171,1001,882,129,733,12,6,28,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,,,,0.0101,0.1003,0.0339,0.0308,,,,,,,
ore_ont_16371.owl,805,83,2307,1440,983,392,65,6,57,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0093,0.3527,,0.0312,0.345,0.2925,0.0764,0.013,0.0639,0.0178,0.0773,0.046,0.0425,0.0223,0.4166,,0.10849999999999999,0.39099999999999996,0.33499999999999996,0.0764
ore_ont_13646.owl,751,154,2128,1261,950,211,100,0,118,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0104,1.7032,0.2128999999999999,0.0293,0.2096,0.1985,0.0687,0.01,0.054,0.0163999999999999,0.0699,0.0328,0.0256,0.0204,1.7572,0.22929999999999978,0.09920000000000001,0.2424,0.22410000000000002,0.0687
ore_ont_11477.owl,202,263,1347,1121,561,551,9,1,24,0,OWL2_DL - OWL2_FULL,OWL2_DL,3.0869,50.5902,69.9654,0.5103,3.9816,,0.5854,0.0077,0.0706,0.0122,0.1084,0.0325,,3.0946,50.6608,69.97760000000001,0.6187,4.0141,,0.5854
ore_ont_10517.owl,905,153,2619,1653,1212,374,67,6,56,0,OWL2_DL - OWL2_FULL,OWL2_DL,,8.7903,0.8765000000000001,0.1716,0.3627,0.2575,0.2333,0.0138,0.0672,0.0179,0.0963,0.0435,0.034,,8.8575,0.8944000000000001,0.2679,0.4062,0.2915,0.2333
ore_ont_13112.owl,818,809,2446,1628,819,809,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.004,0.1411,0.1107,0.0114,0.061,0.0475,0.0629,0.01,0.0504,0.019,0.0717,0.0431,0.0339,0.014,0.1915,0.1297,0.08310000000000001,0.1041,0.0814,0.0629
ore_ont_16255.owl,731,159,2184,1337,922,315,100,0,118,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.01,1.553,0.2208999999999999,0.0281,0.2186,0.1653,0.0688,0.0152,0.051,0.0169,0.0743,0.034,0.0344,0.0252,1.6039999999999999,0.2377999999999999,0.1024,0.2526,0.1997,0.0688
ore_ont_13404.owl,238,114,1311,907,730,177,0,0,167,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0039,0.391,0.1109999999999999,0.0414,0.1364,0.1182,0.0731,0.0093,0.0432,0.0117,0.0586,0.0246,0.0203,0.0132,0.43420000000000003,0.1226999999999999,0.1,0.161,0.1385,0.0731
ore_ont_8387.owl,128,515,1641,1505,197,1304,4,3,6,0,OWL2_DL - OWL2_FULL,OWL2_DL,2.3683,0.4737,13.6647,0.0385,2.2434,1.461,0.1277,0.0093,0.054,0.0138,0.122,0.0357,0.0311,2.3776,0.5277000000000001,13.6785,0.1605,2.2790999999999997,1.4921,0.1277
ore_ont_5764.owl,897,155,2650,1691,1158,470,63,6,57,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0354,2.045,0.9924,0.0827,0.5593,0.6494,0.1648,0.0141,0.0689,0.0185,0.0979,0.0428,0.0406,0.0495,2.1139,1.0109,0.18059999999999998,0.6021,0.69,0.1648
ore_ont_6951.owl,48,262,1480,1338,379,959,0,54,41,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0053,0.6111,0.1624,0.0129,0.1302,,0.0685,0.0146,0.046,0.0128,0.0929,0.0406,,0.0199,0.6571,0.1752,0.10579999999999999,0.1708,,0.0685
ore_ont_16372.owl,745,23,2461,1648,1465,111,72,4,66,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,0.0581,0.0129,0.1331,0.0166,0.0828,0.0418,0.0363,,,,,,,0.0581
ore_ont_12270.owl,681,206,2266,1565,872,673,20,0,22,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0122,0.3697,0.2316,0.017,0.2379,0.1609,0.0731,0.0137,0.0517,0.0145999999999999,0.0804,0.0355,0.0317,0.0259,0.4214,0.2461999999999999,0.0974,0.2734,0.1926,0.0731
ore_ont_3344.owl,631,0,2928,2296,947,1348,1,0,1,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0316,0.3494,0.7511,0.0101,0.0533,0.0433,0.0536,0.0182,0.0465,0.0205,0.0876,0.028,0.0291,0.049800000000000004,0.3959,0.7716,0.0977,0.0813,0.07239999999999999,0.0536
ore_ont_4961.owl,19,185,1576,1529,120,1395,14,0,29,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0032,0.5182,0.0761,0.0243999999999999,0.5123,0.3192,0.0692,0.0078,0.0356999999999999,0.01,0.0828,0.0278999999999999,0.0196,0.011,0.5538999999999998,0.0861,0.1071999999999999,0.5401999999999999,0.3388,0.0692
ore_ont_11115.owl,923,629,2872,1891,1099,731,61,0,59,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0266,0.2327,0.5886,0.0208,0.1038,0.0899,0.0723,0.0121,0.0552,0.0217,0.0806,0.0443,0.0303,0.0387,0.2879,0.6103000000000001,0.1014,0.1481,0.1202,0.0723
ore_ont_1211.owl,1165,0,3879,2712,1684,1028,0,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0197,0.1655,0.8898,0.016,0.0481,0.0401,0.0622,0.0199,0.0619,0.0221,0.0898,0.0366,0.0478,0.039599999999999996,0.2274,0.9119,0.1058,0.0847,0.0879,0.0622
ore_ont_727.owl,1165,0,3879,2712,1684,1028,0,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0199,0.1698,0.896,0.0163,0.0493,0.0453,0.0622,0.0155,0.0636,0.0241,0.0905,0.0404,0.0452,0.0354,0.2334,0.9201,0.10679999999999999,0.0897,0.0905,0.0622
ore_ont_7327.owl,894,124,2696,1674,1228,378,68,27,102,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.009,3.4958,0.2597,0.0346,0.1971,,0.0843,0.018,0.0794,0.0176,0.0821,0.045,,0.026999999999999996,3.5752,0.2773,0.1167,0.24209999999999998,,0.0843
ore_ont_11572.owl,861,772,2568,1707,935,772,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0038,0.1291,0.1126,0.0118999999999999,0.0689,0.0711999999999999,0.066,0.0109,0.0497,0.0215999999999999,0.0779,0.0395,0.0336,0.0147,0.1788,0.1341999999999999,0.0897999999999999,0.1084,0.1047999999999999,0.066
ore_ont_7818.owl,261,157,1810,1353,715,629,9,99,98,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0054,0.1811,0.157,0.0202,0.0651,,0.0663,0.0156,0.0573,0.0131,0.0803,0.0375,,0.020999999999999998,0.2384,0.1701,0.10049999999999999,0.1026,,0.0663
ore_ont_12892.owl,637,1348,2938,2300,951,1348,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0319,0.3728,0.7501,0.0101,0.158,0.1394,0.0644,0.0206,0.0598,0.0234,0.0918,0.0486,0.04,0.0525,0.43260000000000004,0.7735,0.1019,0.2066,0.1794,0.0644
ore_ont_15030.owl,146,240,2098,1634,1393,240,1,159,160,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0064,0.8054,0.1686,0.0631,0.2262,0.193,0.1129,0.0117,0.0755,0.015,0.0857,0.0323,0.0344,0.0181,0.8809,0.18359999999999999,0.1488,0.2585,0.2274,0.1129
ore_ont_5688.owl,976,204,2888,1823,1444,315,64,0,91,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0229,2.0716,0.3742999999999999,0.025,0.2913,0.2716,0.0755,0.0154999999999999,0.0633,0.0180999999999999,0.0893,0.0395999999999999,0.0383,0.0383999999999999,2.1349,0.3923999999999998,0.11430000000000001,0.3308999999999999,0.3099,0.0755
ore_ont_6401.owl,347,153,2233,1763,857,838,68,0,125,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0635,1.88,0.4304,0.0395999999999999,0.3732,0.4272,0.0877,0.0147,0.0537,0.0136999999999999,0.0828,0.0321,0.0325,0.0782,1.9337,0.4440999999999999,0.1223999999999999,0.4053,0.4597,0.0877
ore_ont_13413.owl,761,4,3427,2661,1505,1153,3,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.034,0.782,0.8182,0.0123,1.2699,1.1724,0.0593,0.0202,0.0577,0.0207,0.1013999999999999,0.041,0.0354,0.0542,0.8397,0.8389000000000001,0.11369999999999991,1.3109,1.2078000000000002,0.0593
ore_ont_6923.owl,884,418,3637,2693,1111,1517,65,6,55,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0156,1.2034,0.4493,0.0331,0.2447,0.2093,0.1261,0.0222,0.0722,0.0226,0.1349,0.0576,0.0586,0.0378,1.2756,0.4719,0.16799999999999998,0.3023,0.2679,0.1261
ore_ont_7007.owl,69,329,2077,1945,311,1628,6,33,31,0,OWL2_DL - OWL2_FULL,OWL2_DL,,0.1791,,0.0223,0.3535,0.3014,0.1011,,0.0606,0.0145,0.1244,0.0426,0.0362,,0.23970000000000002,,0.1467,0.3961,0.3376,0.1011
ore_ont_14370.owl,321,185,2491,2120,390,1685,45,0,51,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0294,0.3736,0.2362,0.0244,0.3985,0.3424,0.0782,0.0117,0.042,0.0134,0.092,0.0351,0.0247,0.0411,0.41559999999999997,0.2496,0.1164,0.43360000000000004,0.3671,0.0782
ore_ont_5078.owl,873,7,4406,3531,1333,2198,0,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0381,0.1495,1.1768,0.0118999999999999,0.0489,0.0481,0.0715,0.0242,0.0576,0.0286,0.1244,0.038,0.0311,0.0623,0.2071,1.2054,0.1362999999999999,0.0869,0.07919999999999999,0.0715
ore_ont_12965.owl,873,7,4406,3531,1333,2198,0,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0381,0.1383,1.2339,0.0123,0.0518,0.0456,0.0716,0.0206,0.0577,0.0328,0.1269,0.0355,0.036,0.0587,0.196,1.2667,0.13920000000000002,0.08729999999999999,0.0816,0.0716
ore_ont_7483.owl,2257,530,5564,3296,2260,1026,10,0,12,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0067,0.2977,0.2256999999999999,0.0219,0.0554,0.0559,0.087,0.0225,0.0874,0.0355,0.1046,0.0664,0.0401,0.0292,0.3851,0.2611999999999999,0.1265,0.12179999999999999,0.096,0.087
ore_ont_8730.owl,82,469,2302,2124,242,1800,82,0,96,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0095,0.1197,0.2013,0.0509,0.0795,0.0707,0.0919,0.0109,0.037,0.0149,0.092,0.0327,0.0328,0.0204,0.1567,0.2162,0.1429,0.1122,0.10350000000000001,0.0919
ore_ont_3503.owl,1107,124,3386,2119,1659,378,82,32,129,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0118,4.3728,0.3347,0.0505,0.3018,,0.1048,0.0173,0.0913,0.0217,0.0959,0.0484,,0.0291,4.4641,0.3564,0.1464,0.3502,,0.1048
ore_ont_10026.owl,350,398,2367,1988,395,1587,6,0,30,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0078,0.1462,0.1819,0.0149,0.063,0.052,0.0959,0.015,0.0481,0.0152,0.1221,0.0407,0.0386,0.0228,0.1943,0.1971,0.137,0.1037,0.0906,0.0959
ore_ont_14353.owl,122,456,2407,2141,390,1629,122,0,144,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0093999999999999,0.2903,0.1999,0.1236,0.23,0.1915,0.1636,0.0181,0.0401,0.0146,0.093,0.0367,0.0356,0.0274999999999999,0.3304,0.2145,0.21660000000000001,0.2667,0.2271,0.1636
ore_ont_16056.owl,309,213,2211,1898,1439,459,0,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.3092,,1.2697,0.1447,8.7337,4.7171,0.2569,0.013,0.0963,0.0133,0.1442,0.0464,0.0393,0.3222,,1.2830000000000001,0.2889,8.780100000000001,4.7564,0.2569
ore_ont_13405.owl,72,151,1612,1426,327,991,108,17,98,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0058,,0.1341999999999999,0.0244,,,0.0688,0.0311,0.0621,0.0132,0.0973,0.039,,0.0369,,0.1473999999999999,0.1217,,,0.0688
ore_ont_8640.owl,803,329,2987,1919,1149,686,84,0,267,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0107,1.7951,0.3061999999999999,0.0737999999999999,0.2914,0.249,0.2178,0.0143,0.0796,0.0205,0.148,0.0487999999999999,0.0364,0.025,1.8746999999999998,0.32669999999999993,0.2217999999999999,0.3401999999999999,0.2854,0.2178
ore_ont_15741.owl,1187,0,5261,4073,1687,2385,1,0,1,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.1281,0.6092,2.1802,0.0153,0.2644,0.2348,0.0852,0.0267,0.0714,0.0383,0.1415,0.0438,0.0442,0.1548,0.6806,2.2185,0.1568,0.30820000000000003,0.279,0.0852
ore_ont_14285.owl,110,580,1847,1669,255,1344,70,12,60,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,0.1143,0.0149,0.0509,0.0153999999999999,0.0947,0.0392,0.0341,,,,,,,0.1143
ore_ont_14667.owl,1046,4,6053,5002,2266,2733,3,0,5,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0401,1.5464,1.6971,0.0149,1.8439,1.3979,0.0926,0.0347,0.0778,0.0321,0.1618,0.0487,0.0443,0.0748,1.6242,1.7292,0.1767,1.8926,1.4422,0.0926
ore_ont_8744.owl,1836,0,7172,5328,2248,3076,4,0,8,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.051,1.2707,2.7521,0.0198,0.0702,0.0569,0.104,0.0314,0.0894,0.053,0.1631,0.0507,0.0496,0.0824,1.3600999999999999,2.8051,0.1829,0.12090000000000001,0.1065,0.104
ore_ont_1117.owl,777,772,4652,3875,871,3003,1,0,1,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0184,0.8338,1.8688,0.0125,0.0834,0.098,0.1076,0.0238999999999999,0.0636,0.0405,0.139,0.0455,0.0341,0.0422999999999999,0.8974,1.9093,0.15150000000000002,0.12890000000000001,0.1321,0.1076
ore_ont_9947.owl,2411,2410,7295,4884,2415,2469,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.2873,0.3234,3.7747,0.0221999999999999,0.0784,0.0767,0.1199,0.0353,0.1151,0.0511,0.1406,0.0993,0.0597,0.3226,0.4385,3.8258,0.1627999999999999,0.1777,0.13640000000000002,0.1199
ore_ont_3545.owl,39,501,3244,3147,141,2922,84,5,53,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0098999999999999,,,0.0158,,,0.0989,0.0178,,0.0159,0.1532,0.0515,0.0549,0.0276999999999999,,,0.169,,,0.0989
ore_ont_7778.owl,2016,6,7129,5100,2197,2900,3,0,13,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0171,0.7873,0.7536,0.0208,0.0584,0.0466,0.104,0.0322,0.0899,0.0502,0.1518,0.0579999999999999,0.0508,0.0493,0.8772,0.8038000000000001,0.17259999999999998,0.11639999999999989,0.0974,0.104
ore_ont_6817.owl,777,772,5336,4559,871,3687,1,0,1,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0215,0.8624,2.1339,0.0125,0.1026,0.0963,0.1135,0.0262,0.0659,0.0414,0.1521,0.0447,0.0395,0.0477,0.9283,2.1753,0.16460000000000002,0.1473,0.1358,0.1135
ore_ont_14912.owl,1155,7,7895,6712,1826,4843,43,0,28,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0407,18.3528,1.8481,0.0182,0.2891,0.2433,0.1171,0.035,0.0871,0.0545,0.1983,0.0818,0.0903,0.0757,18.439899999999998,1.9026,0.2165,0.3709,0.3336,0.1171
ore_ont_9248.owl,1993,150,5772,3552,2958,465,129,36,192,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0226999999999999,9.2817,0.7827000000000001,0.0822,0.5662,,0.1662,0.0303,0.1324,0.0287,0.1388,0.0737,,0.0529999999999999,9.414100000000001,0.8114,0.221,0.6399,,0.1662
ore_ont_7817.owl,2103,150,5916,3587,3098,361,128,36,191,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0237,9.4838,0.8569,0.0765,0.614,,0.1617,0.0274,0.1368,0.0271,0.1406,0.0798,,0.0511,9.6206,0.884,0.21710000000000002,0.6938,,0.1617
ore_ont_6727.owl,2096,150,5995,3672,3078,465,129,36,192,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0241,9.8759,0.8777,0.0823,0.6322,,0.1705,0.0395,0.1239,0.0306,0.1456,0.0765,,0.0636,9.9998,0.9083,0.2279,0.7087,,0.1705
ore_ont_12325.owl,2135,153,6102,3739,3140,470,129,36,193,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0248,9.9436,0.8906,0.0833,0.6387,,0.1732,0.0311,0.1308,0.0312,0.1442,0.075,,0.0559,10.0744,0.9218,0.22749999999999998,0.7137,,0.1732
ore_ont_5149.owl,699,2907,6399,5697,692,5005,0,0,3,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0735,0.26,2.1972,0.0117,0.0844,0.0808,0.1328,0.0282,0.086,0.0458,0.1934,0.092,0.0649,0.1017,0.346,2.243,0.20509999999999998,0.1764,0.1457,0.1328
ore_ont_2749.owl,39,720,3963,3861,275,3580,6,33,31,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,0.1638,,0.0664,0.0178,0.1888,0.07,0.0554,,,,,,,0.1638
ore_ont_8940.owl,1669,2,9106,7415,2011,5387,17,0,22,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.069,4.6041,3.3387,0.0221,0.3394,0.3326,0.1411,0.0429,0.1142,0.0514,0.2246,0.0538999999999999,0.0504,0.1119,4.7183,3.3901,0.2467,0.39329999999999987,0.383,0.1411
ore_ont_7108.owl,2198,187,6371,3932,3245,548,139,36,206,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0283,16.252200000000002,1.0288,0.0902999999999999,0.8731,,0.1859,0.0312,0.1315,0.0327,0.1522,0.0752,,0.0595,16.3837,1.0614999999999999,0.24249999999999988,0.9483,,0.1859
ore_ont_11635.owl,1669,2,9502,7811,2407,5387,17,0,22,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.1171,4.5881,3.6661,0.0217,0.6263,0.3215,0.1463,0.038,0.1204,0.0525,0.2417,0.0577,0.0514,0.1551,4.7085,3.7186000000000003,0.2634,0.6839999999999999,0.3729,0.1463
ore_ont_572.owl,113,565,5422,5229,271,4889,69,21,60,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0209,,0.603,0.0165,,,0.1486,0.0323,0.1092,0.0352,0.2646,0.0851,,0.0532,,0.6382,0.2811,,,0.1486
ore_ont_3916.owl,39,797,4497,4395,275,4114,6,33,31,0,OWL2_DL - OWL2_FULL,OWL2_DL,,,,,,,0.1481,,0.0727,0.0207,0.1732,0.0798,0.0628,,,,,,,0.1481
ore_ont_4903.owl,1876,280,5222,3240,2775,350,115,5,102,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.85,,,0.294,606.5724,,0.4177,0.0382,0.2216,0.0423,0.2028,0.0793,,0.8882,,,0.4968,606.6517,,0.4177
ore_ont_12916.owl,2457,202,6983,4295,3588,577,130,36,196,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0317,18.0724,1.2667,0.103,0.9595,,0.207,0.0313,0.1437999999999999,0.0363,0.1634,0.0844,,0.063,18.216199999999997,1.303,0.26639999999999997,1.0439,,0.207
ore_ont_7743.owl,2568,8,10125,7539,3127,4405,7,0,18,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0415,3.2045,3.617,0.0287,0.1022,0.0923,0.1475,0.0516,0.119,0.0605,0.2221,0.0716,0.0569,0.0931,3.3235,3.6775,0.25079999999999997,0.1738,0.1492,0.1475
ore_ont_13837.owl,225,1739,4876,4589,469,4114,6,0,64,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,1.9796,6.6736,9.0462,0.0238,2.3709,5.8403,0.1981,0.0272,0.0654,0.0315,0.2102,0.0673,0.0441,2.0068,6.739000000000001,9.0777,0.23399999999999999,2.4381999999999997,5.8844,0.1981
ore_ont_7680.owl,3609,3608,10889,7280,3613,3667,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.7454,0.4681,8.461400000000001,0.0309,0.0959,0.1004,0.1695,0.0503,0.1522,0.0689999999999999,0.1931,0.1239,0.0862,0.7957,0.6203000000000001,8.5304,0.224,0.2198,0.1866,0.1695
ore_ont_6822.owl,749,570,4600,3782,2473,1295,14,26,44,0,OWL2_DL - OWL2_FULL,OWL2_DL,23.5939,19.5511,89.7282,0.0436,0.9029,,0.1453,0.0179,0.1267,0.0256999999999999,0.1613,0.0835,,23.611800000000002,19.6778,89.7539,0.2049,0.9864,,0.1453
ore_ont_6146.owl,1931,2,11076,9125,2306,6802,17,0,20,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0837,5.1851,4.7302,0.0234,0.3866,0.3569,0.164,0.0507,0.1193,0.0649,0.2634,0.0618,0.0537,0.1344,5.3044,4.7951,0.2868,0.4484,0.41059999999999997,0.164
ore_ont_928.owl,1826,5473,10041,8160,2614,5473,73,0,56,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,11.1777,24.4442,38.2648,0.0283,0.5343,0.5356,0.1944,0.0550999999999999,0.148,0.0713,0.2388,0.1311,0.0938,11.2328,24.5922,38.3361,0.2671,0.6654,0.6294,0.1944
ore_ont_13755.owl,4361,0,9080,4717,4402,315,0,0,2,0,OWL2_DL - OWL2_FULL,OWL2_DL,1.2101,0.4497,6.8902,0.0460999999999999,0.0761,0.0755,0.1438,0.0511,0.1474,0.0668,0.188,0.096,0.0903,1.2611999999999999,0.5971,6.957,0.2340999999999999,0.1721,0.1658,0.1438
ore_ont_9053.owl,2227,1158,9797,7472,4010,3404,58,39,60,0,OWL2_DL - OWL2_FULL,OWL2_DL,1.6676,4.842,,0.1504,,,0.3,0.0496,0.1479,0.0475,0.258,0.1168,0.0937,1.7172,4.9899,,0.4084,,,0.3
ore_ont_3381.owl,3138,156,8361,4990,4486,373,131,36,198,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.041,14.1461,1.7248,0.0938,0.9397,,0.2075,0.0425,0.17,0.0438,0.1765,0.0926,,0.0835,14.3161,1.7686000000000002,0.2703,1.0323,,0.2075
ore_ont_399.owl,3160,156,8524,5130,4522,477,131,36,199,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0421,14.8603,1.7067,0.1027,0.9326,,0.2167,0.0408,0.1622,0.0402,0.1901,0.1037,,0.0829,15.0225,1.7469000000000001,0.2928,1.0363,,0.2167
ore_ont_13139.owl,2140,3,12537,10373,2785,7568,20,0,24,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0533999999999999,7.6661,4.7414,0.0257,0.1459,0.1249,0.1786,0.0519,0.1178999999999999,0.0733999999999999,0.2907,0.0712,0.0682,0.1052999999999999,7.784,4.814799999999999,0.3164,0.21710000000000002,0.1931,0.1786
ore_ont_14860.owl,287,1372,6281,5920,546,5367,7,30,45,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0754,,1.5823,0.0196,,,0.3005,0.044,0.094,0.0321,0.3369,0.123,,0.11939999999999999,,1.6144,0.3565,,,0.3005
ore_ont_11910.owl,2143,3,12558,10391,2803,7568,20,0,24,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0557,7.7166,4.8641,0.0253,0.1537,0.121,0.1769,0.0504,0.1141,0.0717,0.2892,0.0594,0.0699,0.1061,7.830699999999999,4.9357999999999995,0.3145,0.2131,0.19090000000000001,0.1769
ore_ont_9249.owl,154,1204,6609,6433,247,6180,6,1,22,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.8307,1.5169,8.2262,0.0121999999999999,,,0.1679,0.0288,0.1037,0.032,0.2571,0.0663,0.0555,0.8595,1.6205999999999998,8.2582,0.2692999999999999,,,0.1679
ore_ont_11626.owl,1974,5,9520,7545,3698,3846,1,0,1,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0617,1.0487,3.175,0.0254,0.3014,0.221,0.1385,0.0356,0.1141,0.0515,0.2153,0.106,0.1024,0.0973,1.1628,3.2264999999999997,0.2407,0.4074,0.3234,0.1385
ore_ont_8933.owl,1275,15,12621,11342,2177,9161,4,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0786,5.711,4.2278,0.0177,0.1238,0.0847,0.1768,0.0632,0.1116,0.0767,0.3205,0.0613,0.0618,0.1418,5.8226,4.3045,0.3382,0.1851,0.1465,0.1768
ore_ont_7372.owl,1275,15,12621,11342,2177,9161,4,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0786999999999999,5.6116,4.1605,0.0180999999999999,0.1107,0.0929,0.1767,0.0545,0.1143,0.0787,0.3295,0.0569,0.0475,0.1331999999999999,5.7259,4.2392,0.3475999999999999,0.1676,0.1404,0.1767
ore_ont_14863.owl,1784,7,12958,11167,2116,9048,3,0,8,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.1038999999999999,4.8843,3.56,0.0204,0.0734,0.0579,0.1799,0.0595,0.1168,0.0772,0.3074,0.0613,0.0512,0.16339999999999988,5.001099999999999,3.6372,0.3278,0.13470000000000001,0.1091,0.1799
ore_ont_1065.owl,2067,1,12104,10036,2349,7686,1,0,1,0,OWL2_DL - OWL2_RL - OWL2_FULL,OWL2_DL,0.0349,1.744,0.752,0.0222,0.0465,0.0394,0.168,0.0497,0.1156,0.0574,0.2781,0.0629,0.0515,0.08460000000000001,1.8596,0.8094,0.3003,0.1094,0.0909,0.168
ore_ont_5669.owl,2140,3,12761,10597,3009,7568,20,0,24,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.133,7.7478,5.425,0.0260999999999999,0.6388,0.2805,0.1863,0.0624,0.1295,0.0744,0.3098,0.0657,0.0611,0.19540000000000002,7.8773,5.4994,0.3358999999999999,0.7045,0.3416,0.1863
