Ontology,Classes,Individuals,Axioms,Logical Axioms,TBox,ABox,RBox,Data Properties,Object Properties,Annotation Properties,Profiles,Unnamed: 12,Factpp_Consistency,HermiT_Consistency,JFact_Consistency,Konclude_Consistency,Openllet_Consistency,Pellet_Consistency,KoncludeCLI_Consistency,Factpp_Loading,HermiT_Loading,JFact_Loading,Konclude_Loading,Openllet_Loading,Pellet_Loading,Factpp_Consistency_LoadingAdded,HermiT_Consistency_LoadingAdded,JFact_Consistency_LoadingAdded,Konclude_Consistency_LoadingAdded,Openllet_Consistency_LoadingAdded,Pellet_Consistency_LoadingAdded,KoncludeCLI_Consistency_LoadingAdded
ore_ont_6483.owl,4393,1285,11642,6929,5099,1518,312,0,321,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0198,0.0155,0.1739,0.0022,0.0702,0.0876,0.1593,0.0543,0.1879,0.0733,0.2302,0.1317,0.1126,0.0741,0.20340000000000003,0.2472,0.2324,0.20190000000000002,0.2002,0.1593
ore_ont_12039.owl,3209,1154,10703,6956,4386,2186,384,32,507,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0255,0.0559,0.2763,0.0023,0.0661,,0.1847,0.0554,0.2082,0.0504999999999999,0.2796,0.1258,,0.0809,0.2641,0.32679999999999987,0.28190000000000004,0.19190000000000002,,0.1847
ore_ont_7569.owl,3554,1226,10857,6966,4864,1915,187,30,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0216,0.0295999999999999,0.2403,0.0024,0.0836,,0.1842,0.0458,0.1951999999999999,0.0605,0.2735,0.1265,,0.0674,0.2247999999999998,0.3008,0.27590000000000003,0.2101,,0.1842
ore_ont_8688.owl,3003,1237,10679,7142,4152,2608,382,32,503,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0245,0.0686,0.3354,0.0023,0.0711,,0.194,0.0453999999999999,0.2037,0.0609,0.2883,0.137,,0.0698999999999999,0.2723,0.3963,0.2906,0.2081,,0.194
ore_ont_10270.owl,3188,1151,10666,6934,4377,2179,378,33,512,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0234,0.0488,0.2628,0.0022,0.0691,,0.1884,0.0481,0.1828,0.0553,0.2688,0.1187,,0.0715,0.2316,0.3181,0.27099999999999996,0.1878,,0.1884
ore_ont_2360.owl,3241,1137,10728,6952,4413,2162,377,32,504,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0236,0.0488,0.2907,0.0021,0.0653,,0.181,0.049,0.1835,0.0594,0.2695,0.1149,,0.0726,0.2323,0.3501,0.2716,0.1802,,0.181
ore_ont_6892.owl,3227,1137,10721,6958,4419,2162,377,33,504,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.021,0.0463,0.2874,0.0025,0.0681,,0.1806,0.0417,0.1956999999999999,0.0594,0.2816,0.1214,,0.0627,0.2419999999999999,0.3468,0.2841,0.1895,,0.1806
ore_ont_14294.owl,3236,1154,10757,6983,4413,2186,384,32,507,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0242,0.0525,0.2678,0.0021,0.0655,,0.1823,0.0521,0.1911,0.0542,0.2809,0.1238,,0.0763,0.24359999999999998,0.32199999999999995,0.283,0.1893,,0.1823
ore_ont_7015.owl,2356,963,15949,13590,2484,11106,0,0,3,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0323,0.018,0.1823,0.0021,0.0236,0.024,0.1058,0.0647,0.1438,0.0931,0.3544,0.0912,0.0886,0.097,0.1618,0.2754,0.3565,0.1148,0.1126,0.1058
ore_ont_13078.owl,1903,2723,11157,9250,3800,5446,4,0,4,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0873,0.1404999999999999,0.5137,0.0024,5.1441,5.4512,0.1589,0.0483,0.1539,0.0586,0.3091,0.1214,0.1001,0.1356,0.2943999999999999,0.5723,0.3115,5.2655,5.5513,0.1589
ore_ont_7188.owl,1903,2723,11157,9250,3800,5446,4,0,4,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0977,0.1496,0.4996,0.0023,5.3491,6.0422,0.1601,0.0471,0.1623,0.062,0.3059,0.1227,0.0969,0.14479999999999998,0.3119,0.5616,0.30820000000000003,5.4718,6.1391,0.1601
ore_ont_6535.owl,3263,1137,10777,6977,4458,2140,379,32,506,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0225,0.0484,0.2907,0.0024,0.064,,0.1815,0.0443,0.1925,0.0596,0.2744,0.1352,,0.0668,0.2409,0.3503,0.2768,0.1992,,0.1815
ore_ont_6443.owl,4399,1303,11712,6991,5107,1572,312,0,323,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0189,0.0197999999999999,0.1969,0.0021,0.0726,0.0852,0.1596,0.044,0.19,0.0679,0.2376,0.1333,0.1032,0.0629,0.2097999999999999,0.2648,0.2397,0.2059,0.1884,0.1596
ore_ont_15013.owl,3304,6104,14851,11547,5442,6104,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0254,0.0112,0.1775,0.0025,0.1839,0.2067999999999999,0.1644,0.0671,0.1959,0.0907,0.3111,0.1482,0.1144,0.0925,0.20709999999999998,0.2682,0.3136,0.3321,0.32119999999999993,0.1644
ore_ont_3177.owl,7490,0,16418,8927,8926,0,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0155,0.0007,0.1233,0.0022,0.0153,0.019,0.0953,0.0613,0.2073,0.0701,0.2139,0.1205,0.116,0.07680000000000001,0.20800000000000002,0.19340000000000002,0.21610000000000001,0.1358,0.135,0.0953
ore_ont_5792.owl,7490,0,16418,8927,8926,0,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0175,0.0003000000000000001,0.1136,0.0021,0.0150999999999999,0.0195,0.0952,0.0670999999999999,0.2004,0.0733,0.2133,0.1365,0.1294,0.0845999999999999,0.2007,0.1869,0.21539999999999998,0.1515999999999999,0.14889999999999998,0.0952
ore_ont_12451.owl,3279,23,11290,7787,7456,63,265,8,219,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.119,0.6836,1.6125,0.0021,,,0.13,0.0504999999999999,0.3741,0.0482,0.2844,0.165,0.191,0.1694999999999999,1.0577,1.6607,0.2865,,,0.13
ore_ont_4587.owl,3544,1261,11085,7205,4853,2165,187,29,308,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0234,0.0367,0.2867,0.0023,0.0782,,0.1935,0.049,0.1866,0.0584,0.2831,0.1242,,0.0724,0.2233,0.3451,0.28540000000000004,0.20240000000000002,,0.1935
ore_ont_9429.owl,2638,89,12862,10143,9838,232,73,6,77,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.1013,0.1616,1.0494,0.0021,0.7508,,0.1691,0.0519,0.2991,0.0457,0.3112,0.3542,0.4242,0.1532,0.4607,1.0951000000000002,0.31329999999999997,1.105,,0.1691
ore_ont_14450.owl,3991,1291,11582,7076,4609,1979,488,0,516,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0259,0.0127,0.2097,0.0022,0.0728,0.0761,0.1601,0.0607,0.1853,0.0708,0.2438,0.1364,0.1082,0.0866,0.19799999999999998,0.28049999999999997,0.246,0.2092,0.18430000000000002,0.1601
ore_ont_16303.owl,4220,151,12996,8622,8248,185,189,0,157,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0289,0.0223,0.3908,0.0022,0.1041,0.1238,0.1476,0.0535,0.1783,0.0616,0.2707,0.1468,0.1292,0.0824,0.2006,0.45239999999999997,0.2729,0.2509,0.253,0.1476
ore_ont_13336.owl,3731,1543,11471,7226,4338,2402,486,0,515,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0206,0.0148,0.2024,0.0022,0.0741,0.0819,0.1642,0.0447,0.1855,0.0676,0.2544,0.1241999999999999,0.0977,0.0653,0.2003,0.27,0.2566,0.1982999999999999,0.17959999999999998,0.1642
ore_ont_12152.owl,3724,1290,11424,7173,4772,1934,467,0,529,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0228,0.0208,0.2457,0.0022,0.2102,0.2123,0.1883,0.0451,0.1762,0.064,0.2813,0.1231,0.1044,0.0679,0.197,0.3097,0.2835,0.3333,0.3167,0.1883
ore_ont_330.owl,1590,15,16167,14570,2625,11941,4,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0423,0.0224,0.2131,0.0024,0.0156,0.0167,0.2084,0.0749,0.1334,0.0843,0.3959,0.0658,0.0718,0.1172,0.1558,0.2974,0.3983,0.0814,0.0885,0.2084
ore_ont_3241.owl,1590,15,16167,14570,2625,11941,4,0,7,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0432,0.0218,0.2297,0.0021,0.0162,0.0171,0.2097,0.0731,0.1305,0.0988,0.3868,0.0644,0.0743,0.1163,0.1523,0.3285,0.38889999999999997,0.0806,0.09140000000000001,0.2097
ore_ont_10481.owl,3731,1290,11444,7186,4785,1934,467,0,529,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0318,0.0226,0.2275,0.0022,0.2303,0.2275,0.1895,0.0662,0.1752,0.0653,0.2714,0.1272,0.0976,0.098,0.1978,0.2928,0.27359999999999995,0.35750000000000004,0.3251,0.1895
ore_ont_15224.owl,3897,0,10859,6951,6951,0,0,0,13,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0142,0.0003000000000000001,0.1424,0.0022,0.0155,0.0168,0.1105,0.051,0.1666,0.0491,0.181,0.1038999999999999,0.0797,0.0652,0.1669,0.1915,0.1832,0.1193999999999999,0.09649999999999999,0.1105
ore_ont_1555.owl,3555,3628,14372,10793,3589,7204,0,9,15,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0318,0.0277,,0.0024,0.0559999999999999,0.0611,0.1677,0.0669,0.1761,0.0794,0.3133,0.1815,0.1169,0.09870000000000001,0.2038,,0.31570000000000004,0.23749999999999988,0.178,0.1677
ore_ont_16759.owl,3732,1267,11621,7368,4776,2139,453,0,523,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0293,0.0208,0.2375,0.0023,0.2185,0.2444,0.1965,0.0613,0.1752999999999999,0.0657,0.2874,0.1268,0.1127,0.0906,0.19609999999999989,0.30319999999999997,0.2897,0.3453,0.3571,0.1965
ore_ont_16124.owl,3729,1272,11627,7378,4772,2153,453,0,522,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.025,0.0228,0.2526,0.002,0.2382999999999999,0.2479,0.1982,0.0517,0.1738,0.0642,0.2797,0.1241,0.1052,0.0767,0.1966,0.31679999999999997,0.2817,0.3623999999999999,0.3531,0.1982
ore_ont_260.owl,3729,1268,11627,7378,4772,2153,453,0,522,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0311,0.0241,0.2459,0.0019,0.2082999999999999,0.2413,0.1988,0.0628,0.1763,0.0598,0.2799,0.1323,0.1055,0.0939,0.20040000000000002,0.3057,0.2818,0.3405999999999999,0.3468,0.1988
ore_ont_6452.owl,3729,1272,11636,7387,4773,2161,453,0,522,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0251,0.0217,0.2358,0.0022,0.2086,0.2229,0.1985,0.0504,0.1785,0.0655,0.2804,0.1212,0.0934,0.0755,0.2002,0.3013,0.28259999999999996,0.3298,0.31629999999999997,0.1985
ore_ont_10242.owl,3724,1290,11673,7422,4770,2185,467,0,529,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.028,0.0229,0.2284,0.0023,0.2175,0.2434,0.1993,0.0569,0.1878999999999999,0.0563,0.2824,0.1291,0.1085,0.0849,0.2107999999999999,0.2847,0.2847,0.3466,0.3519,0.1993
ore_ont_1469.owl,3723,1290,11673,7424,4772,2185,467,0,528,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0258,0.0236,0.2522,0.0023,0.2256,0.2205,0.1997,0.0532,0.1808,0.0675,0.2918,0.1243,0.1042,0.079,0.2044,0.3197,0.29410000000000003,0.3499,0.3247,0.1997
ore_ont_11124.owl,2375,7,15622,13212,5112,8085,15,0,35,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.2507,0.0144999999999999,3.1225,0.002,0.0531,0.0573,0.1085,0.0629,0.2053,0.0757,0.3651,0.0892,0.0954,0.3136,0.2197999999999999,3.1982,0.3671,0.1423,0.1527,0.1085
ore_ont_1533.owl,3724,1290,11677,7426,4774,2185,467,0,529,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0241,0.0259,0.237,0.0019,0.2105,0.2337,0.199,0.0513,0.174,0.0662,0.2764,0.1257,0.098,0.0754,0.1999,0.30319999999999997,0.2783,0.3362,0.3317,0.199
ore_ont_13621.owl,3724,1290,11677,7426,4774,2185,467,0,529,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0266,0.0223,0.2372,0.0023,0.2221,0.2208999999999999,0.1981,0.0501,0.1753,0.055,0.2879,0.1252,0.099,0.07669999999999999,0.1976,0.2922,0.2902,0.3473,0.3198999999999999,0.1981
ore_ont_14194.owl,3724,1290,11677,7426,4774,2185,467,0,529,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0308,0.0248,0.2345,0.0021,0.2143,0.2253,0.1966,0.0653,0.177,0.0621,0.2888,0.1196,0.095,0.09609999999999999,0.20179999999999998,0.2966,0.2909,0.3339,0.32030000000000003,0.1966
ore_ont_14551.owl,2757,250,13354,10502,10046,374,82,7,90,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.1015,0.1287,0.9551,0.0021,0.8737,,0.1799,0.0626,0.31,0.0479,0.3271,0.372,0.4456,0.16410000000000002,0.4387,1.003,0.3292,1.2457,,0.1799
ore_ont_12043.owl,3740,1286,11710,7442,4797,2177,468,0,530,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0296,0.0249,0.2302,0.0023,0.2196999999999999,0.2905,0.1966,0.0573,0.1701,0.0635,0.2876,0.1216,0.1156,0.0869,0.195,0.29369999999999996,0.28990000000000005,0.3412999999999999,0.40609999999999996,0.1966
ore_ont_12219.owl,3743,1292,11716,7446,4792,2187,467,0,529,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0279,0.0228,0.2635,0.0025,0.2276999999999999,0.2334999999999999,0.1962,0.0557999999999999,0.185,0.066,0.281,0.1246,0.0976,0.0836999999999999,0.20779999999999998,0.3295,0.28350000000000003,0.3522999999999999,0.3310999999999999,0.1962
ore_ont_7479.owl,3759,1285,11736,7456,4815,2188,453,0,523,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0242,0.023,0.2049,0.0025,0.2140999999999999,0.2192,0.1959,0.0499,0.173,0.0628,0.2867,0.1313,0.0913,0.0741,0.19599999999999998,0.2677,0.2892,0.34539999999999993,0.3105,0.1959
ore_ont_13178.owl,3775,1295,11799,7496,4839,2190,467,0,530,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0263,0.0234,0.2465,0.0021,0.2293,0.2313,0.1978,0.0533,0.1852,0.0683,0.2881,0.1258,0.0966,0.0796,0.2086,0.31479999999999997,0.2902,0.35509999999999997,0.3279,0.1978
ore_ont_11131.owl,3047,5596,13488,10435,4836,5596,3,0,6,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0298,0.0104,0.178,0.0022,0.0488,0.0631,0.162,0.0697,0.1888,0.0875,0.3039,0.1513,0.1215,0.0995,0.1992,0.26549999999999996,0.3061,0.2001,0.1846,0.162
ore_ont_4182.owl,1819,6255,12063,10213,2614,7579,20,0,32,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0513,0.0185,1.3971,0.0022,0.2397,0.2416,0.1622,0.0662,0.1775,0.0876,0.3232,0.1383,0.1077,0.1175,0.19599999999999998,1.4847,0.32539999999999997,0.378,0.3493,0.1622
ore_ont_11305.owl,3661,346,9590,5793,5216,425,152,9,128,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0509,0.0539,0.5112,0.0022,0.066,,0.1491,0.0449,0.3596,0.0579,0.2554,0.1606,,0.0958,0.4135,0.5690999999999999,0.2576,0.2266,,0.1491
ore_ont_1965.owl,3740,1272,11803,7543,4793,2297,453,0,522,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0282,0.0245,0.2072,0.0021,0.2244,0.2421,0.1952,0.0586999999999999,0.1834,0.0638,0.2879,0.1235,0.0902,0.0868999999999999,0.2079,0.271,0.29,0.3479,0.33230000000000004,0.1952
ore_ont_5730.owl,4396,1292,12346,7608,5631,1695,282,0,344,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0309,0.0194,0.2321,0.0023,0.2632,7.7876,0.1926,0.0682,0.1987,0.0741,0.2761,0.1333,0.0984,0.0991,0.2181,0.3062,0.27840000000000004,0.39649999999999996,7.886,0.1926
ore_ont_10749.owl,4396,1292,12346,7608,5631,1695,282,0,344,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0286,0.0205,0.2433,0.0021,0.249,8.8303,0.1933,0.0648,0.1976,0.0731,0.2782,0.1331,0.0926,0.0934,0.2181,0.3164,0.2803,0.3821,8.922899999999998,0.1933
ore_ont_15475.owl,3754,1393,11907,7633,4806,2374,453,0,522,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0243,0.0234,0.2616,0.0023,0.2359,0.2463,0.201,0.0524,0.1774,0.0624,0.3013,0.1287,0.0993,0.0767,0.2008,0.324,0.30360000000000004,0.36460000000000004,0.3456,0.201
ore_ont_4363.owl,3726,1308,11872,7618,4777,2374,467,0,530,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.031,0.022,0.2621,0.0024,0.2323,0.247,0.1995,0.0634,0.177,0.0641,0.2907,0.1351,0.0928,0.0944,0.19899999999999998,0.3262,0.2931,0.3674,0.3398,0.1995
ore_ont_8844.owl,4396,1313,12380,7637,5633,1722,282,0,349,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0231,0.0218,0.2469,0.0023,0.2499,7.7709,0.195,0.0519,0.2024,0.0712,0.2762,0.1369,0.094,0.075,0.2242,0.3181,0.2785,0.38680000000000003,7.8649000000000004,0.195
ore_ont_14191.owl,4396,1306,12402,7664,5628,1754,282,0,344,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0277,0.0197999999999999,0.2478,0.0022,0.2593,3.8739,0.1935,0.0576,0.1872,0.0667,0.2769,0.142,0.1053,0.0853,0.2069999999999999,0.3145,0.27909999999999996,0.4013,3.9792,0.1935
ore_ont_9800.owl,1681,1955,11587,9831,2486,7337,8,34,42,0,OWL2_DL - OWL2_FULL,OWL2_DL,,0.147,0.2367,0.0021,0.3855,0.3514,0.2815,,0.142,0.078,0.4126,0.1192,0.088,,0.289,0.3147,0.4147,0.5047,0.4394,0.2815
ore_ont_15615.owl,4480,1355,12656,7827,5744,1801,282,0,351,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0253,0.0194,0.2477,0.0022,0.2747,9.7702,0.1965,0.0526,0.1881,0.0649,0.2888,0.1338,0.0914,0.0779,0.2075,0.3126,0.291,0.4085,9.861600000000001,0.1965
ore_ont_5664.owl,4397,1321,12581,7836,5630,1924,282,0,350,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0277,0.0232,0.2404,0.0021,0.2675,9.3581,0.1987,0.0612,0.1941,0.0721,0.2969,0.1466,0.0976,0.08889999999999999,0.2173,0.3125,0.299,0.4141,9.4557,0.1987
ore_ont_4780.owl,4417,1321,12624,7859,5653,1924,282,0,350,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0255,0.0220999999999999,0.2469,0.0022,0.2838,9.2861,0.1981,0.0604,0.1906999999999999,0.0686,0.2929,0.1311,0.0952,0.0859,0.2127999999999998,0.3155,0.2951,0.4149,9.3813,0.1981
ore_ont_3839.owl,6602,0,18555,11953,6603,5350,0,0,0,0,OWL2_DL - OWL2_RL - OWL2_FULL,OWL2_DL,0.0281,0.0097,0.1277,0.0022,0.0145,0.0163,0.1106,0.0665,0.1936999999999999,0.0917999999999999,0.3051,0.1288,0.1067,0.0946,0.20339999999999991,0.21949999999999992,0.30729999999999996,0.1433,0.123,0.1106
ore_ont_9257.owl,6602,0,18555,11953,6603,5350,0,0,0,0,OWL2_DL - OWL2_RL - OWL2_FULL,OWL2_DL,0.03,0.0101,0.1175,0.0023,0.0155,0.0156,0.1126,0.0739,0.2046,0.0972,0.3085,0.1283,0.1053,0.10389999999999999,0.2147,0.2147,0.3108,0.14379999999999998,0.12090000000000001,0.1126
ore_ont_10608.owl,2377,8082,14918,12537,4453,8082,2,0,4,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0331,0.0142,0.1479,0.0022,0.0484,0.0645,0.1751,0.0861,0.2028,0.0941999999999999,0.3356,0.1709,0.1384,0.1192,0.217,0.2420999999999999,0.3378,0.2193,0.2029,0.1751
ore_ont_10991.owl,2370,7989,14796,12423,4432,7989,2,0,4,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0273,0.0143,0.1446,0.0024,0.0801,0.0966,0.1709,0.0744,0.1905,0.1038,0.3281,0.171,0.13,0.1017,0.2048,0.2484,0.3305,0.2511,0.22660000000000002,0.1709
ore_ont_14258.owl,1913,3,19299,17382,2598,14780,4,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0429,0.0237999999999999,0.1947,0.0022,0.0081,0.0101,0.1295,0.0751,0.1225,0.1043,0.408,0.0635999999999999,0.0809,0.118,0.1462999999999999,0.29900000000000004,0.41019999999999995,0.0716999999999999,0.091,0.1295
ore_ont_13430.owl,1913,3,19299,17382,2598,14780,4,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0476,0.0259,0.2185,0.0021,0.0077,0.0103,0.1285,0.0915,0.1296,0.0975999999999999,0.4021,0.0583,0.0797,0.1391,0.1555,0.3160999999999999,0.4042,0.066,0.09,0.1285
ore_ont_3561.owl,113,1804,7556,7404,305,7091,8,10,31,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.2462,0.1212,0.2701,0.0021,5.3792,4.7227,0.4562,0.0335,0.0903,0.0319,0.5989,0.1028999999999999,0.073,0.2797,0.21150000000000002,0.302,0.601,5.4821,4.7957,0.4562
ore_ont_4578.owl,8747,0,19010,10258,10253,0,5,0,5,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0212,0.0004,0.1163,0.0023,0.0207,0.0211,0.1076,0.0747,0.2365,0.0785,0.2563,0.1497,0.1158,0.0959,0.2369,0.1948,0.2586,0.1704,0.1369,0.1076
ore_ont_3106.owl,8747,0,19009,10257,10253,0,4,0,5,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0206,0.0006000000000000001,0.1056,0.0021,0.0183,0.0211,0.1075,0.0715,0.2293,0.0839,0.2409,0.1468,0.1286,0.09209999999999999,0.2299,0.1895,0.243,0.16510000000000002,0.1497,0.1075
ore_ont_11675.owl,8751,0,19015,10260,10255,0,5,0,5,0,OWL2_DL - OWL2_EL - OWL2_FULL,OWL2_EL,0.0206,0.0006000000000000001,0.1213,0.0022,0.0213,0.0219,0.1664,0.0818,0.2331,0.0823,0.2495,0.1488,0.1289,0.10239999999999999,0.2337,0.2036,0.2517,0.17009999999999997,0.1508,0.1664
ore_ont_7488.owl,1672,10772,14772,13074,2282,10772,20,0,26,0,OWL2_DL - OWL2_QL - OWL2_FULL,OWL2_DL,0.0328,0.019,0.1636,0.0024,0.0657,0.0813,0.1596,0.0712,0.177,0.0951,0.3377,0.1849,0.1139,0.10400000000000001,0.19599999999999998,0.2587,0.3401,0.2506,0.19519999999999998,0.1596
ore_ont_3080.owl,4041,102,10823,6717,6529,111,77,4,62,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0591,0.013,0.7707,0.0022,0.0433,0.0486,0.1509,0.0428,0.2256,0.0417,0.2494,0.1188,0.1282,0.10189999999999999,0.2386,0.8124,0.2516,0.1621,0.1768,0.1509
ore_ont_13124.owl,3779,0,16809,13026,7165,5858,3,0,4,0,OWL2_DL - OWL2_FULL,OWL2_DL,0.0327,0.0118,0.2145,0.0023,0.016,0.0218,0.1119,0.0679,0.1779,0.0835,0.362,0.1151,0.1155,0.1006,0.1897,0.298,0.3643,0.1311,0.1373,0.1119
ore_ont_9020.owl,185,0,10500,10315,10315,0,0,0,0,0,OWL2_DL - OWL2_QL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0119,0.0005,0.0763,0.0021,0.0556,0.0525,0.1025,0.0292,0.2288,0.0219,0.2376,0.9228,0.9544,0.0411,0.2293,0.09820000000000001,0.2397,0.9783999999999999,1.0069000000000001,0.1025
ore_ont_10389.owl,8755,0,19525,10769,10768,0,1,0,1,0,OWL2_DL - OWL2_EL - OWL2_RL - OWL2_FULL,OWL2_EL,0.0233,0.0005,0.1782,0.0023,0.0180999999999999,0.0196,0.1096,0.0834,0.2225,0.0849999999999999,0.2659,0.152,0.1165,0.1067,0.223,0.2631999999999999,0.26820000000000005,0.1700999999999999,0.1361,0.1096
