ore_ont_10906.owl,org.mindswap.pellet.exceptions.InconsistentOntologyException: Cannot do reasoning with inconsistent ontologies! Reason for inconsistency: Individual http://semanticscience.org/resource/rdbowlizer/employees:Manager.time_assigned is forced to belong to class http://semanticscience.org/resource/dl:DBKeyAttribute and its complement
ore_ont_1397.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_8786.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_237.owl,org.mindswap.pellet.exceptions.InconsistentOntologyException: Cannot do reasoning with inconsistent ontologies! Reason for inconsistency: Individual http://semanticscience.org/resource/rdbowlizer/employees:Manager.time_assigned is forced to belong to class http://semanticscience.org/resource/dl:DBKeyAttribute and its complement
ore_ont_5206.owl,org.mindswap.pellet.exceptions.InconsistentOntologyException: Cannot do reasoning with inconsistent ontologies! Reason for inconsistency: Individual http://semanticscience.org/resource/rdbowlizer/employees:Manager.time_assigned is forced to belong to class http://semanticscience.org/resource/dl:DBKeyAttribute and its complement
ore_ont_13880.owl,org.mindswap.pellet.exceptions.InconsistentOntologyException: Cannot do reasoning with inconsistent ontologies! Reason for inconsistency: Individual http://semanticscience.org/resource/rdbowlizer/employees:Manager.time_assigned is forced to belong to class http://semanticscience.org/resource/dl:DBKeyAttribute and its complement
ore_ont_16371.owl,0.67,0.321,0.345,0.262,0.196,0.238,0.238,0.244,0.218,0.193,0.2925,0.241
ore_ont_13646.owl,0.413,0.204,0.146,0.155,0.128,0.2,0.193,0.189,0.167,0.19,0.1985,0.1895
ore_ont_11477.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_10517.owl,0.627,0.368,0.343,0.254,0.162,0.15,0.144,0.147,0.153,0.227,0.2575,0.1945
ore_ont_13112.owl,0.142,0.07,0.06,0.042,0.026,0.026,0.027,0.028,0.03,0.024,0.0475,0.028999999999999998
ore_ont_16255.owl,0.319,0.15,0.18,0.21,0.175,0.151,0.165,0.101,0.099,0.103,0.1653,0.158
ore_ont_13404.owl,0.212,0.174,0.138,0.106,0.109,0.095,0.098,0.092,0.087,0.071,0.1182,0.10200000000000001
ore_ont_8387.owl,1.991,1.548,1.514,1.275,1.361,1.386,1.226,1.429,1.45,1.43,1.461,1.4295
ore_ont_5764.owl,1.02,0.998,0.536,0.727,0.544,0.592,0.482,0.606,0.422,0.567,0.6494,0.5794999999999999
ore_ont_6951.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_16372.owl,org.mindswap.pellet.exceptions.InconsistentOntologyException: Cannot do reasoning with inconsistent ontologies! Reason for inconsistency: No specific explanation was generated. Generic explanation: An individual is sameAs and differentFrom another individual at the same time
ore_ont_12270.owl,0.347,0.147,0.143,0.202,0.179,0.15,0.133,0.102,0.11,0.096,0.1609,0.145
ore_ont_3344.owl,0.118,0.073,0.048,0.042,0.041,0.022,0.023,0.022,0.022,0.022,0.0433,0.032
ore_ont_4961.owl,0.685,0.378,0.241,0.312,0.354,0.195,0.197,0.394,0.193,0.243,0.3192,0.27749999999999997
ore_ont_11115.owl,0.248,0.105,0.093,0.047,0.057,0.064,0.075,0.066,0.073,0.071,0.0899,0.072
ore_ont_1211.owl,0.071,0.045,0.029,0.043,0.036,0.033,0.033,0.032,0.049,0.03,0.0401,0.0345
ore_ont_727.owl,0.074,0.038,0.07,0.042,0.036,0.031,0.049,0.044,0.037,0.032,0.0453,0.04
ore_ont_7327.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_11572.owl,0.208,0.073,0.072,0.052,0.056,0.056,0.057,0.045,0.047,0.046,0.07119999999999999,0.056
ore_ont_7818.owl,java.lang.NoClassDefFoundError: javax/xml/bind/DatatypeConverter
ore_ont_12892.owl,0.373,0.193,0.135,0.131,0.117,0.106,0.105,0.107,0.068,0.059,0.1394,0.112
ore_ont_15030.owl,0.333,0.327,0.272,0.173,0.139,0.165,0.127,0.149,0.115,0.13,0.193,0.157
ore_ont_5688.owl,0.506,0.232,0.341,0.309,0.309,0.215,0.189,0.17,0.225,0.22,0.2716,0.2285
